4	10.10.249.51	1
4	10.10.28.51	10
4	10.10.29.189	8
4	10.10.30.21	1
4	10.10.30.45	10
4	10.10.30.82	1
4	10.10.34.157	30
4	10.10.34.64	20
4	10.10.35.236	1
4	10.10.36.190	1
4	10.10.39.143	131
4	10.10.39.3	2
4	10.10.40.3	1
4	10.10.41.152	1
4	10.10.46.171	1
4	10.10.50.220	1
4	10.10.53.227	2
4	10.10.55.243	1
4	10.10.58.104	1
4	10.10.59.126	2
4	10.10.64.192	1
4	10.10.64.234	1
4	10.10.66.6	1
4	10.10.67.21	1
4	10.10.69.84	1
4	10.10.75.154	4
4	10.10.76.94	1
4	10.10.77.68	1
4	10.10.8.245	1
4	10.10.80.49	1
4	10.10.81.128	1
4	10.10.81.23	4
4	10.10.83.48	2
4	10.10.9.106	2
4	10.10.92.208	1
4	10.10.93.216	2
4	10.10.97.231	2
4	10.100.102.157	1
4	10.100.106.103	1
4	10.100.106.18	1
4	10.100.107.137	1
4	10.100.108.249	13
4	10.100.111.139	1
4	10.100.112.22	36
4	10.100.113.106	18
4	10.100.116.206	1
4	10.100.123.53	1
4	10.100.124.178	1
4	10.100.126.77	26
4	10.100.134.165	14
4	10.100.135.76	1
4	10.100.139.72	422
4	10.100.139.86	1
4	10.100.14.122	44
4	10.100.14.62	1
4	10.100.142.26	1
4	10.100.143.134	1
4	10.100.146.82	1
4	10.100.147.178	3
4	10.100.147.196	1
4	10.100.148.235	1
4	10.100.150.207	1
4	10.100.153.46	2
4	10.100.161.47	9
4	10.100.167.227	20
4	10.100.169.116	20
4	10.100.170.121	1
4	10.100.171.75	1
4	10.100.172.74	2
4	10.100.173.68	1
4	10.100.179.2	1
4	10.100.180.103	14
4	10.100.183.181	1
4	10.100.191.141	17
4	10.100.192.157	24
4	10.100.194.188	3
4	10.100.197.244	1
4	10.100.200.62	4
4	10.100.200.76	1
4	10.100.201.134	1
4	10.100.201.155	1
4	10.100.201.197	6
4	10.100.204.153	2
4	10.100.205.161	1
4	10.100.207.233	13
4	10.100.209.160	19
4	10.100.209.212	16
4	10.100.21.32	39
4	10.100.213.142	1
4	10.100.215.25	20
4	10.100.215.98	1
4	10.100.217.13	31
4	10.100.217.42	1
4	10.100.218.34	1
4	10.100.219.241	1
4	10.100.221.237	1
4	10.100.224.209	1
4	10.100.229.137	162
4	10.100.23.215	2
4	10.100.232.211	20
4	10.100.232.35	1
4	10.100.232.71	21
4	10.100.233.94	21
4	10.100.234.216	1
4	10.100.234.241	52
4	10.100.235.14	4
4	10.100.235.204	9
4	10.100.235.97	23
4	10.100.240.126	2
4	10.100.240.190	238
4	10.100.241.250	49
4	10.100.243.17	2
4	10.100.244.10	1
4	10.100.245.89	1
4	10.100.250.96	1
4	10.100.26.75	1
4	10.100.27.23	1
4	10.100.29.96	1
4	10.100.3.148	9
4	10.100.30.11	1
4	10.100.34.57	1
4	10.100.37.2	1
4	10.100.43.122	1
4	10.100.45.58	1
4	10.100.5.199	1
4	10.100.53.70	24
4	10.100.54.124	1
4	10.100.56.83	3
4	10.100.59.152	3
4	10.100.6.67	3
4	10.100.60.49	1
4	10.100.62.175	316
4	10.100.62.68	1
4	10.100.64.177	20
4	10.100.66.217	1
4	10.100.67.208	1
4	10.100.68.170	1
4	10.100.68.227	155
4	10.100.71.73	1
4	10.100.73.41	1
4	10.100.75.97	1
4	10.100.77.206	1
4	10.100.80.243	1
4	10.100.88.204	1
4	10.100.88.38	1
4	10.100.89.198	1
4	10.100.92.20	191
4	10.100.98.84	8
4	10.101.101.248	1
4	10.101.107.223	23
4	10.101.110.156	1
4	10.101.116.155	3
4	10.101.120.31	1
4	10.101.121.182	1
4	10.101.122.120	14
4	10.101.127.5	3
4	10.101.13.170	2
4	10.101.133.227	15
4	10.101.139.243	1
4	10.101.15.121	1
4	10.101.151.239	1
4	10.101.154.140	11
4	10.101.157.8	1
4	10.101.158.203	1
4	10.101.158.50	4
4	10.101.16.207	1
4	10.101.16.215	1
4	10.101.161.42	1
4	10.101.162.147	14
4	10.101.163.72	2
4	10.101.164.36	1
4	10.101.165.155	1
4	10.101.166.201	1
4	10.101.166.65	2
4	10.101.167.211	1
4	10.101.168.189	7
4	10.101.17.228	37
4	10.101.172.204	31
4	10.101.172.49	1
4	10.101.179.98	1
4	10.101.180.137	21
4	10.101.187.60	1
4	10.101.190.54	1
4	10.101.192.180	1
4	10.101.193.118	1
4	10.101.194.100	2
4	10.101.194.159	28
4	10.101.196.157	1
4	10.101.196.243	1
4	10.101.196.72	1
4	10.101.200.213	17
4	10.101.203.127	13
4	10.101.205.101	19
4	10.101.205.44	1
4	10.101.206.208	1
4	10.101.21.157	1
4	10.101.221.153	1
4	10.101.222.165	1
4	10.101.224.127	14
4	10.101.23.31	1
4	10.101.233.206	1
4	10.101.233.228	1
4	10.101.235.20	1
4	10.101.236.45	2
4	10.101.24.125	1
4	10.101.24.157	1
4	10.101.242.94	20
4	10.101.243.238	1
4	10.101.26.72	47
4	10.101.28.169	2
4	10.101.32.192	1
4	10.101.33.118	1
4	10.101.33.225	1
4	10.101.40.80	25
4	10.101.45.160	1
4	10.101.47.143	1
4	10.101.48.130	1
4	10.101.48.162	1
4	10.101.49.36	12
4	10.101.5.241	1
4	10.101.52.126	1
4	10.101.53.69	1
4	10.101.55.103	2
4	10.101.56.230	1
4	10.101.58.246	20
4	10.101.60.247	1
4	10.101.62.220	1
4	10.101.63.132	1
4	10.101.7.9	10
4	10.101.73.122	2
4	10.101.76.166	7
4	10.101.77.216	1
4	10.101.77.79	2
4	10.101.81.122	1
4	10.101.83.196	1
4	10.101.85.243	4
4	10.101.85.27	9
4	10.101.86.232	3
4	10.101.9.228	1
4	10.101.90.76	1
4	10.101.92.230	16
4	10.101.99.33	1
4	10.102.100.37	2
4	10.102.102.118	1
4	10.102.105.63	2
4	10.102.108.134	8
4	10.102.109.107	1
4	10.102.109.19	1
4	10.102.11.100	2
4	10.102.110.203	4
4	10.102.112.139	1
4	10.102.112.242	30
4	10.102.113.234	2
4	10.102.116.13	1
4	10.102.116.5	17
4	10.102.119.235	2
4	10.102.123.45	1
4	10.102.125.114	1
4	10.102.125.94	6
4	10.102.126.202	1367
4	10.102.127.40	2
4	10.102.129.103	1
4	10.102.130.70	2
4	10.102.132.198	14
4	10.102.133.99	1
4	10.102.135.87	1
4	10.102.137.214	1
4	10.102.14.101	1
4	10.102.142.76	1
4	10.102.147.60	1
4	10.102.157.199	7
4	10.102.159.230	1
4	10.102.16.90	19
4	10.102.160.151	39
4	10.102.160.40	1
4	10.102.162.249	1
4	10.102.164.117	8
4	10.102.167.165	1
4	10.102.167.220	1
4	10.102.171.240	1
4	10.102.171.25	2
4	10.102.172.169	37
4	10.102.174.85	2
4	10.102.176.5	1
4	10.102.178.89	2
4	10.102.18.176	1
4	10.102.182.217	22
4	10.102.187.93	32
4	10.102.188.6	44
4	10.102.198.18	12
4	10.102.203.233	1
4	10.102.212.154	6
4	10.102.215.213	2
4	10.102.216.161	1
4	10.102.216.170	1
4	10.102.218.218	1
4	10.102.22.25	1
4	10.102.22.82	1
4	10.102.221.29	1
4	10.102.226.126	1
4	10.102.229.182	1
4	10.102.229.4	1
4	10.102.241.185	1
4	10.102.241.63	1
4	10.102.25.134	1
4	10.102.26.27	1
4	10.102.28.38	1
4	10.102.30.1	1
4	10.102.33.168	1
4	10.102.34.68	2
4	10.102.35.26	4
4	10.102.40.139	20
4	10.102.41.78	1
4	10.102.42.212	2
4	10.102.49.68	18
4	10.102.5.35	12
4	10.102.50.39	1
4	10.102.53.20	4
4	10.102.63.174	1
4	10.102.65.108	1
4	10.102.69.159	1
4	10.102.7.200	16
4	10.102.72.10	1
4	10.102.72.13	5
4	10.102.72.26	2
4	10.102.75.247	18
4	10.102.76.83	1
4	10.102.83.11	1
4	10.102.9.235	7
4	10.102.9.245	1
4	10.102.91.107	20
4	10.102.94.69	1
4	10.102.95.69	1
4	10.102.99.164	1
4	10.103.10.61	3
4	10.103.104.80	1
4	10.103.105.129	1
4	10.103.105.91	2
4	10.103.106.247	1
4	10.103.107.243	1
4	10.103.108.156	1
4	10.103.109.127	1
4	10.103.11.36	1
4	10.103.111.15	1
4	10.103.124.137	20
4	10.103.124.237	17
4	10.103.126.20	1
4	10.103.128.122	8
4	10.103.129.149	1
4	10.103.13.166	35
4	10.103.130.26	1
4	10.103.134.107	1
4	10.103.135.59	1
4	10.103.136.112	3
4	10.103.139.159	1
4	10.103.148.30	1
4	10.103.15.219	1
4	10.103.153.38	1
4	10.103.155.195	1
4	10.103.155.217	1
4	10.103.155.226	1
4	10.103.158.141	1
4	10.103.159.209	1
4	10.103.160.194	1
4	10.103.161.34	1
4	10.103.161.69	2
4	10.103.164.246	80
4	10.103.164.8	1
4	10.103.165.219	1
4	10.103.168.210	1
4	10.103.17.215	1
4	10.103.173.30	1
4	10.103.175.28	1
4	10.103.176.208	1
4	10.103.178.135	1
4	10.103.179.182	1
4	10.103.18.32	1
4	10.103.18.9	1
4	10.103.181.39	151
4	10.103.187.178	12
4	10.103.187.33	1
4	10.103.187.84	1
4	10.103.188.39	13
4	10.103.188.69	1
4	10.103.189.159	1
4	10.103.192.135	1
4	10.103.193.37	30
4	10.103.194.248	20
4	10.103.196.155	1
4	10.103.197.18	34
4	10.103.203.149	1
4	10.103.208.231	1
4	10.103.209.186	2
4	10.103.210.87	5
4	10.103.213.75	22
4	10.103.214.231	2
4	10.103.216.160	1
4	10.103.218.220	7
4	10.103.220.142	15
4	10.103.222.121	1
4	10.103.223.12	1
4	10.103.227.117	1
4	10.103.227.59	1
4	10.103.227.89	1
4	10.103.228.201	6
4	10.103.231.218	1
4	10.103.234.126	1
4	10.103.234.213	1
4	10.103.236.248	1
4	10.103.238.139	1
4	10.103.243.151	1
4	10.103.244.108	1
4	10.103.250.67	1
4	10.103.3.107	1
4	10.103.3.181	2
4	10.103.30.22	1
4	10.103.32.188	1
4	10.103.36.232	1
4	10.103.38.132	33
4	10.103.40.164	1
4	10.103.43.190	1
4	10.103.45.160	1
4	10.103.45.26	1
4	10.103.52.213	1
4	10.103.58.206	1
4	10.103.61.239	16
4	10.103.63.184	31
4	10.103.64.34	1
4	10.103.67.211	1
4	10.103.69.173	1
4	10.103.69.52	1
4	10.103.76.221	1
4	10.103.77.16	6
4	10.103.79.117	1
4	10.103.79.28	9
4	10.103.8.2	2
4	10.103.81.243	1
4	10.103.82.131	1
4	10.103.85.36	4
4	10.103.86.237	22
4	10.103.90.113	1
4	10.103.94.150	1
4	10.103.95.234	1
4	10.103.97.44	1
4	10.103.98.240	27
4	10.104.10.55	3
4	10.104.101.211	1
4	10.104.106.233	3
4	10.104.110.188	4
4	10.104.111.119	11
4	10.104.115.133	1
4	10.104.115.195	2
4	10.104.120.186	1
4	10.104.120.91	1
4	10.104.121.111	13
4	10.104.121.131	20
4	10.104.121.245	19
4	10.104.125.86	1
4	10.104.127.245	1
4	10.104.129.57	1
4	10.104.13.248	1
4	10.104.135.181	1
4	10.104.136.50	1
4	10.104.138.138	1
4	10.104.14.79	1
4	10.104.142.111	1
4	10.104.142.40	1
4	10.104.144.96	1
4	10.104.145.74	12
4	10.104.146.85	1
4	10.104.148.213	1
4	10.104.15.26	1
4	10.104.150.188	1
4	10.104.150.218	59
4	10.104.151.53	1
4	10.104.154.11	32
4	10.104.155.167	1
4	10.104.159.184	1
4	10.104.16.23	1
4	10.104.160.78	1
4	10.104.162.226	1
4	10.104.164.78	2
4	10.104.167.206	1
4	10.104.169.71	1
4	10.104.172.160	30
4	10.104.174.209	2
4	10.104.174.25	1
4	10.104.176.124	1
4	10.104.177.221	1
4	10.104.178.111	1
4	10.104.178.41	1
4	10.104.185.14	1
4	10.104.185.95	2
4	10.104.187.21	1
4	10.104.189.143	2
4	10.104.189.29	1
4	10.104.189.36	16
4	10.104.19.189	3
4	10.104.19.249	1
4	10.104.190.10	1
4	10.104.191.189	1
4	10.104.196.7	1
4	10.104.203.235	22
4	10.104.203.248	1
4	10.104.205.172	22
4	10.104.206.171	1
4	10.104.209.162	16
4	10.104.21.52	1
4	10.104.210.93	2
4	10.104.219.72	33
4	10.104.22.224	22
4	10.104.223.197	41
4	10.104.223.207	1
4	10.104.224.39	1
4	10.104.227.17	1
4	10.104.229.102	1
4	10.104.23.51	8
4	10.104.230.246	1
4	10.104.233.149	3
4	10.104.237.28	8
4	10.104.238.234	1
4	10.104.239.242	2
4	10.104.243.5	8
4	10.104.245.182	14
4	10.104.245.97	35
4	10.104.246.23	1
4	10.104.247.18	1
4	10.104.248.117	54
4	10.104.248.140	1
4	10.104.26.241	1
4	10.104.3.247	18
4	10.104.31.183	1
4	10.104.32.18	1
4	10.104.32.230	1
4	10.104.34.134	1
4	10.104.38.107	4
4	10.104.40.200	2
4	10.104.49.245	1
4	10.104.51.98	20
4	10.104.58.12	1
4	10.104.6.51	1
4	10.104.62.79	1588
4	10.104.63.143	1
4	10.104.67.230	4
4	10.104.68.83	1
4	10.104.69.175	21
4	10.104.71.42	1
4	10.104.76.215	1
4	10.104.78.5	51
4	10.104.82.234	1
4	10.104.83.107	3
4	10.104.88.112	1
4	10.104.90.176	1
4	10.104.90.221	1
4	10.104.90.43	1
4	10.104.91.120	12
4	10.104.93.21	1
4	10.104.96.120	17
4	10.105.100.234	1
4	10.105.100.24	1
4	10.105.102.222	9
4	10.105.104.25	1
4	10.105.106.247	1
4	10.105.108.183	1
4	10.105.110.45	2
4	10.105.110.70	8
4	10.105.111.2	12
4	10.105.114.213	1
4	10.105.116.109	1
4	10.105.117.147	1
4	10.105.12.110	1
4	10.105.124.182	27
4	10.105.126.60	1
4	10.105.127.212	1
4	10.105.127.32	1
4	10.105.128.29	2
4	10.105.13.122	1
4	10.105.131.213	1
4	10.105.132.187	16
4	10.105.132.212	1
4	10.105.134.208	1
4	10.105.136.22	1
4	10.105.136.246	1
4	10.105.136.39	1
4	10.105.142.219	1
4	10.105.143.166	1
4	10.105.143.212	1
4	10.105.146.134	1
4	10.105.146.228	1
4	10.105.146.26	1
4	10.105.146.96	18
4	10.105.149.31	1
4	10.105.150.197	1
4	10.105.151.108	2
4	10.105.155.72	1
4	10.105.156.45	2
4	10.105.157.90	2
4	10.105.16.113	1
4	10.105.162.131	3
4	10.105.165.246	16
4	10.105.166.245	69
4	10.105.170.108	1
4	10.105.171.224	12
4	10.105.172.135	1
4	10.105.172.17	4
4	10.105.172.95	1
4	10.105.175.1	25
4	10.105.176.25	1
4	10.105.187.106	20
4	10.105.189.69	1
4	10.105.19.227	1
4	10.105.192.63	2
4	10.105.193.106	1
4	10.105.195.81	1
4	10.105.197.114	1
4	10.105.199.40	1
4	10.105.203.96	1
4	10.105.207.44	1
4	10.105.210.55	1
4	10.105.210.69	2
4	10.105.211.211	1
4	10.105.212.115	1
4	10.105.212.244	2
4	10.105.213.51	1
4	10.105.216.127	1
4	10.105.217.215	1
4	10.105.217.63	13
4	10.105.222.60	1
4	10.105.224.166	1
4	10.105.23.117	3
4	10.105.23.164	4
4	10.105.231.153	2
4	10.105.232.144	1
4	10.105.233.178	1
4	10.105.233.244	1
4	10.105.234.164	1
4	10.105.235.184	1
4	10.105.237.33	1
4	10.105.24.112	2
4	10.105.244.19	1
4	10.105.246.27	8
4	10.105.25.166	1
4	10.105.26.42	3
4	10.105.29.95	1
4	10.105.33.113	19
4	10.105.33.203	1
4	10.105.34.175	1
4	10.105.36.161	1
4	10.105.36.46	1
4	10.105.37.234	1
4	10.105.39.200	1
4	10.105.39.4	1
4	10.105.43.238	13
4	10.105.45.20	18
4	10.105.49.126	2
4	10.105.5.244	1
4	10.105.50.65	1
4	10.105.56.249	1
4	10.105.62.57	19
4	10.105.65.123	1
4	10.105.71.167	1
4	10.105.73.121	1
4	10.105.73.32	6
4	10.105.76.19	1
4	10.105.76.78	1
4	10.105.78.193	49
4	10.105.83.222	5
4	10.105.88.5	1
4	10.105.89.195	1
4	10.105.90.137	1
4	10.105.93.56	1
4	10.105.95.238	1
4	10.106.1.175	1
4	10.106.102.60	28
4	10.106.103.220	1
4	10.106.108.82	1
4	10.106.109.169	2
4	10.106.110.78	183
4	10.106.113.197	29
4	10.106.114.122	2
4	10.106.114.134	1
4	10.106.115.105	26
4	10.106.115.195	2
4	10.106.118.29	1
4	10.106.12.130	1
4	10.106.122.124	2
4	10.106.122.72	63
4	10.106.124.240	1
4	10.106.126.116	1
4	10.106.128.144	1
4	10.106.134.240	2
4	10.106.140.96	2
4	10.106.141.93	1
4	10.106.144.189	1
4	10.106.145.216	1
4	10.106.148.151	1
4	10.106.15.226	81
4	10.106.153.139	27
4	10.106.158.15	104
4	10.106.158.158	36
4	10.106.161.38	79
4	10.106.165.151	1
4	10.106.165.52	1
4	10.106.166.171	1
4	10.106.167.60	3
4	10.106.171.245	1
4	10.106.174.179	1
4	10.106.175.180	1
4	10.106.177.128	1
4	10.106.183.201	39
4	10.106.187.102	25
4	10.106.187.155	2
4	10.106.187.165	1
4	10.106.191.36	1
4	10.106.193.110	1
4	10.106.193.19	2
4	10.106.195.39	7
4	10.106.198.120	1
4	10.106.198.169	1
4	10.106.2.146	1
4	10.106.20.216	1
4	10.106.202.216	1
4	10.106.203.176	2
4	10.106.203.72	3
4	10.106.21.122	2
4	10.106.21.213	3
4	10.106.212.52	18
4	10.106.213.134	1
4	10.106.219.55	2
4	10.106.22.158	7
4	10.106.22.66	1
4	10.106.221.109	2
4	10.106.222.238	1
4	10.106.224.67	5
4	10.106.225.210	1
4	10.106.226.28	1
4	10.106.229.190	1
4	10.106.229.2	122
4	10.106.230.141	1
4	10.106.231.25	1
4	10.106.234.115	8
4	10.106.235.88	26
4	10.106.239.124	1
4	10.106.243.178	1
4	10.106.245.183	1
4	10.106.29.20	1
4	10.106.29.205	1
4	10.106.32.117	1
4	10.106.32.143	1
4	10.106.37.172	1
4	10.106.38.71	9
4	10.106.39.11	1
4	10.106.39.156	1
4	10.106.5.82	1
4	10.106.51.207	11
4	10.106.55.201	1
4	10.106.59.63	1
4	10.106.6.205	1
4	10.106.61.112	1
4	10.106.64.16	44
4	10.106.65.206	1
4	10.106.66.249	2
4	10.106.78.199	1
4	10.106.80.180	1
4	10.106.84.229	179
4	10.106.88.221	1
4	10.106.90.197	2
4	10.106.92.174	1
4	10.106.94.225	5
4	10.106.96.74	3
4	10.106.98.194	5
4	10.107.102.161	1
4	10.107.103.228	3
4	10.107.103.99	1
4	10.107.105.199	1
4	10.107.107.124	1
4	10.107.107.36	1
4	10.107.11.190	1
4	10.107.112.32	94
4	10.107.112.59	20
4	10.107.113.53	1
4	10.107.113.56	2
4	10.107.119.244	1
4	10.107.122.238	1
4	10.107.124.190	1
4	10.107.124.36	16
4	10.107.125.27	1
4	10.107.125.28	2
4	10.107.126.160	2
4	10.107.126.236	40
4	10.107.13.124	1
4	10.107.130.75	1
4	10.107.132.187	24
4	10.107.132.33	1
4	10.107.133.235	1
4	10.107.140.162	1
4	10.107.144.144	1
4	10.107.146.158	36
4	10.107.147.110	27
4	10.107.147.139	1
4	10.107.147.77	18
4	10.107.149.125	2
4	10.107.152.190	23
4	10.107.153.91	1
4	10.107.157.139	1
4	10.107.157.176	1
4	10.107.162.70	1
4	10.107.165.25	1
4	10.107.167.11	1
4	10.107.168.81	1
4	10.107.170.41	1
4	10.107.173.45	1
4	10.107.177.161	45
4	10.107.177.247	1
4	10.107.179.198	1
4	10.107.182.162	1
4	10.107.185.231	1
4	10.107.189.174	1
4	10.107.19.46	1
4	10.107.191.185	1
4	10.107.193.112	1
4	10.107.193.170	25
4	10.107.193.216	1
4	10.107.193.93	3
4	10.107.194.162	1
4	10.107.194.168	1
4	10.107.195.76	16
4	10.107.196.152	1
4	10.107.197.167	1
4	10.107.197.172	1
4	10.107.198.247	30
4	10.107.208.16	31
4	10.107.209.158	4
4	10.107.21.124	1
4	10.107.210.229	1
4	10.107.211.173	1
4	10.107.213.28	1
4	10.107.217.20	1
4	10.107.219.237	11
4	10.107.230.186	1
4	10.107.231.236	20
4	10.107.232.192	1
4	10.107.232.72	334
4	10.107.232.85	1
4	10.107.234.110	1
4	10.107.237.36	2
4	10.107.240.154	103
4	10.107.241.83	18
4	10.107.244.119	456
4	10.107.249.224	1
4	10.107.250.82	1
4	10.107.26.80	1
4	10.107.27.106	1
4	10.107.30.247	1
4	10.107.30.45	1
4	10.107.31.175	1
4	10.107.32.18	1
4	10.107.33.52	8
4	10.107.34.37	1
4	10.107.36.46	1
4	10.107.39.55	1
4	10.107.41.5	1
4	10.107.47.108	1
4	10.107.48.208	1
4	10.107.51.182	8
4	10.107.53.205	1
4	10.107.53.68	1
4	10.107.57.88	1
4	10.107.61.154	1
4	10.107.69.237	8
4	10.107.71.180	20
4	10.107.77.117	1
4	10.107.85.42	22
4	10.107.92.156	1
4	10.107.94.226	1
4	10.107.96.58	1
4	10.107.97.135	6
4	10.107.97.172	7
4	10.108.101.98	2
4	10.108.102.196	1
4	10.108.103.128	1
4	10.108.103.155	1
4	10.108.105.12	1
4	10.108.105.126	1
4	10.108.105.249	4
4	10.108.106.38	2
4	10.108.112.143	1
4	10.108.113.166	1
4	10.108.113.2	1
4	10.108.113.84	1
4	10.108.114.124	1
4	10.108.117.54	1
4	10.108.118.153	1
4	10.108.122.148	2
4	10.108.123.165	20
4	10.108.123.78	17
4	10.108.126.55	1
4	10.108.132.137	111
4	10.108.133.210	25
4	10.108.137.154	17
4	10.108.143.249	1
4	10.108.145.4	1
4	10.108.149.226	1
4	10.108.149.91	2
4	10.108.150.123	26
4	10.108.150.221	1
4	10.108.153.156	1
4	10.108.154.114	8
4	10.108.155.146	41
4	10.108.16.161	1
4	10.108.161.8	1
4	10.108.162.127	9
4	10.108.163.222	102
4	10.108.165.85	1
4	10.108.166.121	1
4	10.108.169.131	1
4	10.108.17.23	1
4	10.108.172.77	4
4	10.108.174.50	1
4	10.108.178.64	1
4	10.108.179.202	1
4	10.108.179.82	2
4	10.108.181.116	1
4	10.108.181.71	468
4	10.108.182.240	1
4	10.108.187.139	1
4	10.108.188.41	2
4	10.108.190.65	1
4	10.108.191.16	21
4	10.108.193.198	2
4	10.108.196.30	24
4	10.108.197.216	1
4	10.108.197.232	5
4	10.108.199.121	1
4	10.108.20.66	1
4	10.108.201.174	3
4	10.108.203.32	1
4	10.108.204.115	1
4	10.108.205.200	11
4	10.108.205.203	2
4	10.108.206.11	1
4	10.108.209.1	3
4	10.108.209.98	1
4	10.108.213.131	46
4	10.108.213.146	1
4	10.108.216.187	1
4	10.108.216.202	1
4	10.108.217.175	22
4	10.108.219.204	1
4	10.108.22.176	1
4	10.108.220.16	1
4	10.108.220.85	3
4	10.108.222.248	1
4	10.108.228.193	4
4	10.108.231.164	2
4	10.108.232.131	1
4	10.108.232.149	1
4	10.108.235.79	1
4	10.108.236.69	3
4	10.108.236.9	2
4	10.108.237.93	2
4	10.108.241.209	3
4	10.108.242.92	1
4	10.108.245.228	1
4	10.108.245.97	1
4	10.108.247.43	1
4	10.108.247.93	1
4	10.108.26.12	1
4	10.108.29.147	11
4	10.108.3.80	1
4	10.108.32.198	1
4	10.108.34.109	1
4	10.108.36.248	17
4	10.108.37.9	1
4	10.108.4.131	1
4	10.108.40.53	1
4	10.108.41.226	1
4	10.108.41.233	21
4	10.108.42.169	1
4	10.108.43.174	3
4	10.108.43.229	5
4	10.108.48.168	1
4	10.108.51.125	1
4	10.108.52.155	700
4	10.108.52.49	8
4	10.108.53.144	2
4	10.108.59.222	1
4	10.108.6.67	23
4	10.108.61.110	1
4	10.108.64.137	1
4	10.108.64.156	1
4	10.108.7.176	1
4	10.108.71.242	1
4	10.108.72.182	1
4	10.108.74.35	1
4	10.108.76.119	1
4	10.108.77.235	1
4	10.108.80.62	1
4	10.108.82.116	6
4	10.108.83.25	1
4	10.108.88.241	1
4	10.108.98.184	1
4	10.108.99.212	1
4	10.108.99.237	2
4	10.109.103.86	1
4	10.109.11.182	1
4	10.109.113.241	12
4	10.109.115.199	1
4	10.109.116.91	2
4	10.109.117.58	1
4	10.109.118.202	1
4	10.109.122.14	1
4	10.109.123.161	3
4	10.109.126.2	1
4	10.109.130.122	2
4	10.109.131.58	1
4	10.109.131.83	1
4	10.109.132.1	1
4	10.109.133.133	1
4	10.109.137.133	1
4	10.109.141.186	9
4	10.109.142.103	3
4	10.109.142.197	1
4	10.109.143.160	1
4	10.109.143.224	1
4	10.109.144.115	14
4	10.109.144.25	1
4	10.109.148.216	1
4	10.109.15.175	24
4	10.109.152.210	1
